,Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation,class
3086,Unload2,1001672,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,5.93,6.94,ДС,3.13,8.49,песчаник,пятнисто карбонатный,частично разрушен,не опред.,0
3088,Unload2,1001674,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,6.94,7.94,ДС,3.13,8.49,песчаник,пятнисто карбонатный,частично разрушен,не опред.,0
3090,Unload2,1001676,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,7.94,8.49,ДС,3.13,8.49,песчаник,пятнисто карбонатный,частично разрушен,не опред.,0
3092,Unload2,1001678,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,8.49,8.92,ДС,8.49,8.92,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
3094,Unload2,1001680,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,8.92,8.94,ДС,8.92,9.61,алевролит,не карбонатный,не разрушен,не опред.,0
3096,Unload2,1001682,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,8.94,9.61,ДС,8.92,9.61,алевролит,не карбонатный,не разрушен,не опред.,0
3098,Unload2,1001684,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,9.61,9.92,ДС,9.61,12.63,алевролит,не карбонатный,частично разрушен,не опред.,0
3100,Unload2,1001686,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,9.92,10.92,ДС,9.61,12.63,алевролит,не карбонатный,частично разрушен,не опред.,0
3102,Unload2,1001688,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,10.92,11.92,ДС,9.61,12.63,алевролит,не карбонатный,частично разрушен,не опред.,0
3104,Unload2,1001690,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,11.92,12.63,ДС,9.61,12.63,алевролит,не карбонатный,частично разрушен,не опред.,0
3106,Unload2,1001692,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,12.63,12.93,ДС,12.63,16.93,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3108,Unload2,1001694,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,12.93,13.94,ДС,12.63,16.93,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3110,Unload2,1001696,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,13.94,14.94,ДС,12.63,16.93,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3112,Unload2,1001698,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,14.94,15.94,ДС,12.63,16.93,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3114,Unload2,1001700,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,15.94,16.93,ДС,12.63,16.93,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3116,Unload2,1001702,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,0.0,0.99,ДС,0.0,3.44,алевролит,не карбонатный,не разрушен,не опред.,0
3118,Unload2,1001704,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,0.99,2.0,ДС,0.0,3.44,алевролит,не карбонатный,не разрушен,не опред.,0
3120,Unload2,1001706,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,2.0,3.0,ДС,0.0,3.44,алевролит,не карбонатный,не разрушен,не опред.,0
3122,Unload2,1001708,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,3.0,3.44,ДС,0.0,3.44,алевролит,не карбонатный,не разрушен,не опред.,0
3124,Unload2,1001710,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,3.44,4.01,ДС,3.44,6.4,переслаивание песчаника и алевролита,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3126,Unload2,1001712,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,4.01,5.01,ДС,3.44,6.4,переслаивание песчаника и алевролита,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3128,Unload2,1001714,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,5.01,6.02,ДС,3.44,6.4,переслаивание песчаника и алевролита,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3130,Unload2,1001716,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,6.02,6.4,ДС,3.44,6.4,переслаивание песчаника и алевролита,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
3132,Unload2,1001718,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,6.4,6.88,ДС,6.4,6.88,песчаник,сильнокарбонатный,не разрушен,не опред.,0
3134,Unload2,1001720,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,6.88,7.02,ДС,6.88,8.5,алевролит,не карбонатный,частично разрушен,не опред.,0
3136,Unload2,1001722,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,7.02,8.03,ДС,6.88,8.5,алевролит,не карбонатный,частично разрушен,не опред.,0
3138,Unload2,1001724,Field1,Well3,2327.0,2335.5,2329.1,2337.6,8.5,8.03,8.5,ДС,6.88,8.5,алевролит,не карбонатный,частично разрушен,не опред.,0
3140,Unload2,1001726,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,0.0,1.0,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3142,Unload2,1001728,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,1.0,2.0,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3144,Unload2,1001730,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,2.0,3.0,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3146,Unload2,1001732,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,3.0,4.0,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3148,Unload2,1001734,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,4.0,5.0,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3150,Unload2,1001736,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,5.0,5.98,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3152,Unload2,1001738,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,5.98,6.98,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3154,Unload2,1001740,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,6.98,7.98,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3156,Unload2,1001742,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,7.98,8.98,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3158,Unload2,1001744,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,8.98,9.97,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3160,Unload2,1001746,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,9.97,10.96,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3162,Unload2,1001748,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,10.96,11.96,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3164,Unload2,1001750,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,11.96,12.93,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3166,Unload2,1001752,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,12.93,13.92,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3168,Unload2,1001754,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,13.92,14.92,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3170,Unload2,1001756,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,14.92,15.92,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3172,Unload2,1001758,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,15.92,16.62,ДС,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
3174,Unload2,1001760,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,0.0,1.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3176,Unload2,1001762,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,1.0,2.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3178,Unload2,1001764,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,2.0,3.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3180,Unload2,1001766,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,3.0,4.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3182,Unload2,1001768,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,4.0,5.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3184,Unload2,1001770,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,5.0,6.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3186,Unload2,1001772,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,6.0,7.0,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3188,Unload2,1001774,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,7.0,7.98,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3190,Unload2,1001776,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,7.98,8.98,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3192,Unload2,1001778,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,8.98,9.98,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3194,Unload2,1001780,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,9.98,10.95,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3196,Unload2,1001782,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,10.95,11.66,ДС,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0
3198,Unload2,1001784,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,0.0,0.5,ДС,0.0,0.5,песчаник,сильнокарбонатный,не разрушен,не опред.,0
3200,Unload2,1001786,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,0.5,1.0,ДС,0.5,2.91,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные,4
3202,Unload2,1001788,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,1.0,1.99,ДС,0.5,2.91,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные,4
3204,Unload2,1001790,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,1.99,2.91,ДС,0.5,2.91,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные,4
3206,Unload2,1001792,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,2.91,2.99,ДС,2.91,3.27,песчаник,не карбонатный,частично разрушен,не опред.,0
3208,Unload2,1001794,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,2.99,3.27,ДС,2.91,3.27,песчаник,не карбонатный,частично разрушен,не опред.,0
3210,Unload2,1001796,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,3.27,3.98,ДС,3.27,5.06,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
3212,Unload2,1001798,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,3.98,4.97,ДС,3.27,5.06,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
3214,Unload2,1001800,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,4.97,5.06,ДС,3.27,5.06,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
3216,Unload2,1001802,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,5.06,5.32,ДС,5.06,5.32,песчаник,не карбонатный,не разрушен,не опред.,0
3218,Unload2,1001804,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,5.32,5.97,ДС,5.32,8.2,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
3220,Unload2,1001806,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,5.97,6.97,ДС,5.32,8.2,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
3222,Unload2,1001808,Field1,Well3,2577.5,2594.5,2579.2,2596.2,16.95,6.97,7.98,ДС,5.32,8.2,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
