index,Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation,class,weight
2601,Unload2,1003791,Field2,Well2,2822.3,2839.3,2826.3,2843.3,17.0,2.23,2.55,УФ,1.79,2.55,песчаник,сильнокарбонатный,не разрушен,не опред.,0,1.3698360655737705
2752,Unload2,1004093,Field2,Well2,2924.0,2936.0,2926.0,2938.0,11.39,11.25,11.32,УФ,10.77,11.39,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1479,Unload2,1001545,Field1,Well7,2802.0,2814.0,2803.2,2815.2,11.42,8.51,8.98,УФ,7.96,8.98,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2499,Unload2,1003587,Field2,Well2,2771.2,2788.3,2775.2,2792.3,17.1,5.3,5.98,УФ,5.3,6.13,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2568,Unload2,1003725,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,5.63,6.56,УФ,5.63,6.56,песчаник,сильнокарбонатный,не разрушен,не опред.,0,1.3698360655737705
1504,Unload2,1001595,Field1,Well3,2293.0,2310.0,2295.1,2312.1,17.0,0.0,0.99,УФ,0.0,2.52,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2959,Unload2,1004509,Field2,Well5,2902.0,2914.8,2899.7,2912.5,12.73,7.22,7.86,УФ,7.22,7.86,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
877,Unload2,1000341,Field4,Well4,2884.0,2898.0,2884.9,2898.9,13.89,3.97,4.95,УФ,3.86,6.65,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1,9.367713004484305
201,Unload1,1000517,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,1.0,1.03,УФ,0.33,1.03,песчаник,среднекарбонатный,не разрушен,не опред.,0,1.3698360655737705
1510,Unload2,1001607,Field1,Well3,2293.0,2310.0,2295.1,2312.1,17.0,4.1,4.57,УФ,4.1,4.57,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные,4,20.89
979,Unload2,1000545,Field3,Well8,879.6,888.6,877.9,886.9,8.9,0.0,0.92,УФ,0.0,1.07,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1,9.367713004484305
2084,Unload2,1002757,Field1,Well1,2620.0,2638.0,2623.2,2641.2,18.0,8.02,9.01,УФ,7.7,9.01,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1678,Unload2,1001943,Field1,Well3,2621.0,2638.0,2624.0,2641.0,16.85,15.85,16.85,УФ,12.16,16.85,песчаник,не карбонатный,не разрушен,пятнисто нефтенасыщенные,4,20.89
122,Unload1,1000359,Field5,Well6,3030.0,3038.25,3032.0,3040.25,8.24,6.0,6.51,УФ,5.93,6.51,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
668,Unload1,1001593,Field3,Well9,835.0,842.0,835.7,842.7,5.36,4.43,4.67,УФ,2.35,4.67,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1,9.367713004484305
1929,Unload2,1002447,Field1,Well1,2315.0,2324.0,2315.4,2324.4,9.0,1.99,2.99,УФ,1.95,3.56,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
3,Unload1,1000007,Field6,Well11,1957.1,1963.1,1958.3,1964.3,5.93,2.0,3.0,УФ,1.45,3.54,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
76,Unload1,1000153,Field6,Well11,1996.26,2002.26,1997.46,2003.46,6.0,5.84,6.0,УФ,5.84,6.0,песчаник,не карбонатный,не разрушен,слабо нефтенасыщенные,5,59.68571428571428
1809,Unload2,1002205,Field1,Well3,2826.0,2838.0,2829.8,2841.8,11.97,3.65,4.0,УФ,3.65,4.39,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
481,Unload1,1001219,Field3,Well12,3211.0,3222.0,3212.2,3223.2,10.95,4.98,5.98,УФ,0.0,6.42,алевролит,среднекарбонатный,не разрушен,не опред.,0,1.3698360655737705
5,Unload1,1000011,Field6,Well11,1957.1,1963.1,1958.3,1964.3,5.93,3.54,4.0,УФ,3.54,5.85,песчаник,не карбонатный,не разрушен,слабо нефтенасыщенные,5,59.68571428571428
1289,Unload2,1001165,Field8,Well14,2799.0,2817.0,2800.1,2818.1,17.78,14.99,15.76,УФ,14.38,15.76,алевролит,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
952,Unload2,1000491,Field4,Well4,2924.0,2942.0,2926.5,2944.5,17.86,10.0,10.9,УФ,10.0,10.98,пересл. аргиллита и алевролита,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
236,Unload1,1000587,Field5,Well6,3115.4,3124.6,3114.9,3124.1,9.2,0.805,0.99,УФ,0.805,2.035,"пересл. песчаника, алевролита и глин",с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1097,Unload2,1000781,Field3,Well8,942.2,951.2,940.5,949.5,9.0,3.42,4.2,УФ,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3,20.89
250,Unload1,1000615,Field5,Well6,3115.4,3124.6,3114.9,3124.1,9.2,7.97,8.69,УФ,7.97,8.69,песчаник глинистый,слабокарбонатный,не разрушен,не опред.,0,1.3698360655737705
2447,Unload2,1003483,Field2,Well2,2727.8,2736.5,2732.2,2740.9,8.53,6.04,7.04,УФ,0.0,8.53,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1200,Unload2,1000987,Field9,Well5,1886.0,1898.0,1884.4,1896.4,11.75,6.31,6.88,УФ,6.31,6.98,аргиллит,не карбонатный,разрушен,не опред.,0,1.3698360655737705
2693,Unload2,1003975,Field2,Well2,2881.0,2893.0,2883.0,2895.0,11.98,10.98,11.98,УФ,7.24,11.98,аргиллит,с карбонатными обломками или конкрециями,разрушен,не опред.,0,1.3698360655737705
1574,Unload2,1001735,Field1,Well3,2520.0,2537.0,2521.8,2538.8,16.62,4.0,5.0,УФ,0.0,16.62,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1654,Unload2,1001895,Field1,Well3,2621.0,2638.0,2624.0,2641.0,16.85,1.93,2.09,УФ,1.79,2.09,песчаник,не карбонатный,не разрушен,продукт,3,20.89
2980,Unload2,1004551,Field2,Well5,2940.0,2951.0,2938.1,2949.1,10.97,1.99,2.1,УФ,1.4,2.1,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2497,Unload2,1003583,Field2,Well2,2771.2,2788.3,2775.2,2792.3,17.1,4.24,5.0,УФ,4.24,5.0,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2725,Unload2,1004039,Field2,Well2,2912.0,2924.0,2914.0,2926.0,11.51,3.6,4.57,УФ,0.68,6.22,кремнистая порода,с карбонатными обломками или конкрециями,частично разрушен,битуминозный,2,19.70754716981132
2052,Unload2,1002693,Field1,Well1,2573.0,2591.0,2575.4,2593.4,18.0,4.98,5.98,УФ,3.12,10.37,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2522,Unload2,1003633,Field2,Well2,2771.2,2788.3,2775.2,2792.3,17.1,16.52,16.94,УФ,16.52,17.1,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2037,Unload2,1002663,Field1,Well1,2555.0,2573.0,2555.9,2573.9,18.0,13.01,13.39,УФ,12.86,13.39,песчаник,не карбонатный,частично разрушен,пятнисто нефтенасыщенные,4,20.89
1815,Unload2,1002217,Field1,Well3,2826.0,2838.0,2829.8,2841.8,11.97,6.99,7.3,УФ,6.99,7.3,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
1348,Unload2,1001283,Field1,Well7,2375.0,2393.0,2387.1,2405.1,17.92,8.94,9.95,УФ,6.6,13.9,алевролит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1589,Unload2,1001765,Field1,Well3,2537.0,2554.0,2538.8,2555.8,11.66,2.0,3.0,УФ,0.0,11.66,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
645,Unload1,1001547,Field3,Well9,828.0,835.0,828.7,835.7,6.79,0.9,1.88,УФ,0.88,2.49,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,пятнисто нефтенасыщенные,4,20.89
2483,Unload2,1003555,Field2,Well2,2759.9,2771.2,2763.9,2775.2,11.27,10.33,10.73,УФ,10.33,10.73,песчаник,не карбонатный,не разрушен,продукт,3,20.89
1540,Unload2,1001667,Field1,Well3,2310.0,2327.0,2312.1,2329.1,16.93,3.13,3.94,УФ,3.13,8.49,песчаник,пятнисто карбонатный,частично разрушен,не опред.,0,1.3698360655737705
115,Unload1,1000345,Field5,Well6,3030.0,3038.25,3032.0,3040.25,8.24,2.99,3.98,УФ,2.99,4.6,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2343,Unload2,1003275,Field1,Well1,3062.0,3074.0,3065.8,3077.8,11.95,1.99,2.29,УФ,1.48,2.29,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2432,Unload2,1003453,Field2,Well2,2714.6,2727.8,2719.0,2732.2,13.19,4.19,5.18,УФ,0.0,13.19,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1209,Unload2,1001005,Field9,Well5,1886.0,1898.0,1884.4,1896.4,11.75,9.88,9.98,УФ,9.67,9.98,песчаник,не карбонатный,не разрушен,продукт,3,20.89
2635,Unload2,1003859,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,5.19,5.45,УФ,4.96,5.45,песчаник,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
240,Unload1,1000595,Field5,Well6,3115.4,3124.6,3114.9,3124.1,9.2,2.97,3.96,УФ,2.035,3.96,песчаник,слабокарбонатный,не разрушен,не опред.,0,1.3698360655737705
68,Unload1,1000137,Field6,Well11,1996.26,2002.26,1997.46,2003.46,6.0,1.0,2.0,УФ,0.76,2.5,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0,1.3698360655737705
2899,Unload2,1004389,Field2,Well5,2745.0,2763.0,2742.6,2760.6,17.85,10.91,11.91,УФ,0.0,17.85,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
2137,Unload2,1002863,Field1,Well1,2656.0,2674.0,2659.2,2677.2,17.95,15.95,16.94,УФ,2.95,17.95,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2260,Unload2,1003109,Field1,Well1,2882.0,2894.0,2885.2,2897.2,11.94,3.12,3.97,УФ,3.12,10.9,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
555,Unload1,1001367,Field3,Well12,3495.0,3500.0,3495.0,3500.0,4.8,2.99,3.99,УФ,2.32,4.8,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
130,Unload1,1000375,Field5,Well6,3038.25,3047.45,3040.25,3049.45,8.81,0.96,1.93,УФ,0.0,8.81,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0,1.3698360655737705
2200,Unload2,1002989,Field1,Well1,2784.0,2796.0,2787.8,2799.8,11.88,7.04,7.88,УФ,7.04,11.88,переслаивание песчаника и алевролита,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
1297,Unload2,1001181,Field1,Well7,2280.0,2289.0,2292.8,2301.8,8.89,3.96,4.95,УФ,2.98,8.89,аргиллит,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0,1.3698360655737705
2660,Unload2,1003909,Field2,Well2,2869.0,2881.0,2871.0,2883.0,12.0,5.99,7.0,УФ,0.65,7.0,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2038,Unload2,1002665,Field1,Well1,2555.0,2573.0,2555.9,2573.9,18.0,13.39,14.01,УФ,13.39,14.21,песчаник,пятнисто карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2636,Unload2,1003861,Field2,Well2,2839.3,2857.0,2843.3,2861.0,17.7,5.45,5.92,УФ,5.45,5.92,переслаивание песчаника и алевролита,не карбонатный,не разрушен,не опред.,0,1.3698360655737705
2496,Unload2,1003581,Field2,Well2,2771.2,2788.3,2775.2,2792.3,17.1,4.0,4.24,УФ,2.5,4.24,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2140,Unload2,1002869,Field1,Well1,2715.0,2727.0,0.0,0.0,11.7,0.87,1.86,УФ,0.0,2.84,глинисто-кремнистая порода,не карбонатный,разрушен,битуминозный,2,19.70754716981132
498,Unload1,1001253,Field3,Well12,3222.0,3231.5,3223.2,3232.7,9.5,6.99,7.99,УФ,0.0,9.5,алевролит,слабокарбонатный,не разрушен,не опред.,0,1.3698360655737705
1704,Unload2,1001995,Field1,Well3,2691.0,2698.0,2693.6,2700.6,7.0,5.0,6.0,УФ,0.0,7.0,аргиллит,с карбонатными обломками или конкрециями,разрушен,не опред.,0,1.3698360655737705
2865,Unload2,1004321,Field2,Well5,2717.0,2727.0,2713.7,2723.7,5.92,2.98,3.98,УФ,2.71,5.93,аргиллит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2796,Unload2,1004183,Field2,Well2,2982.0,2994.0,2982.7,2994.7,11.96,9.96,10.96,УФ,9.91,11.96,алевролит,не карбонатный,частично разрушен,не опред.,0,1.3698360655737705
2576,Unload2,1003741,Field2,Well2,2805.3,2822.3,2809.3,2826.3,17.0,9.45,9.56,УФ,9.45,10.67,песчаник,не карбонатный,не разрушен,продукт,3,20.89
